"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","s_lci","s_med","s_uci","scenario"
"Africa","KEN","Kenya","Murang'a","8.6","8.2","7.8",0.366,0.3847,0.4035,"Pessimistic"
"Africa","KEN","Kenya","Nairobi","8.4","8","7.6",0.3674,0.3865,0.4057,"Pessimistic"
"Africa","KEN","Kenya","Nakuru","5.9","5.7","5.5",0.4071,0.4256,0.444,"Pessimistic"
"Africa","KEN","Kenya","Nandi","5.8","5.5","5.3",0.4072,0.4257,0.4442,"Pessimistic"
"Africa","KEN","Kenya","Narok","6.1","5.8","5.6",0.407,0.4255,0.444,"Pessimistic"
"Africa","KEN","Kenya","Nyamira","5.6","5.4","5.1",0.4061,0.4243,0.4426,"Pessimistic"
"Africa","KEN","Kenya","Nyandarua","7.1","6.8","6.5",0.368,0.3858,0.4037,"Pessimistic"
"Africa","KEN","Kenya","Nyeri","7.9","7.5","7.1",0.3656,0.385,0.4045,"Pessimistic"
"Africa","KEN","Kenya","Samburu","7.4","7.1","6.8",0.3805,0.3974,0.4144,"Pessimistic"
"Africa","KEN","Kenya","Siaya","17.2","16.6","16",0.2169,0.2255,0.234,"Pessimistic"
"Africa","KEN","Kenya","Taita Taveta","12.5","12.1","11.6",0.2411,0.25,0.259,"Pessimistic"
"Africa","KEN","Kenya","Tana River","10.9","10.5","10.2",0.2706,0.2799,0.2892,"Pessimistic"
"Africa","KEN","Kenya","Tharaka-Nithi","8.8","8.5","8.2",0.3799,0.3934,0.4069,"Pessimistic"
"Africa","KEN","Kenya","Trans Nzoia","6.1","5.9","5.7",0.4007,0.4164,0.4321,"Pessimistic"
"Africa","KEN","Kenya","Turkana","6.9","6.7","6.5",0.37,0.3805,0.3911,"Pessimistic"
"Africa","KEN","Kenya","Uasin Gishu","6.1","5.8","5.6",0.4076,0.4262,0.4447,"Pessimistic"
"Africa","KEN","Kenya","Vihiga","8.1","7.8","7.5",0.3403,0.3544,0.3686,"Pessimistic"
"Africa","KEN","Kenya","Wajir","8.9","8.6","8.4",0.3578,0.3684,0.379,"Pessimistic"
"Africa","KEN","Kenya","West Pokot","6.5","6.3","6.1",0.3746,0.3851,0.3955,"Pessimistic"
"Africa","LBR","Liberia","Bomi","8.8","8.7","8.6",0.2726,0.2765,0.2804,"Pessimistic"
"Africa","LBR","Liberia","Bong","12.4","12.3","12.3",0.1958,0.1973,0.1988,"Pessimistic"
"Africa","LBR","Liberia","Gbapolu","10.2","10.1","10.1",0.2076,0.209,0.2105,"Pessimistic"
"Africa","LBR","Liberia","Grand Bassa","8.5","8.4","8.3",0.2575,0.2602,0.2629,"Pessimistic"
"Africa","LBR","Liberia","Grand Cape Mount","10.9","10.8","10.7",0.2581,0.2615,0.2649,"Pessimistic"
"Africa","LBR","Liberia","Grand Gedeh","7.9","7.8","7.8",0.2248,0.2264,0.2279,"Pessimistic"
"Africa","LBR","Liberia","Grand Kru","10.2","10.2","10.1",0.206,0.2076,0.2092,"Pessimistic"
"Africa","LBR","Liberia","Lofa","10.9","10.8","10.7",0.2136,0.2158,0.218,"Pessimistic"
"Africa","LBR","Liberia","Margibi","10.6","10.4","10.3",0.2621,0.2655,0.2689,"Pessimistic"
"Africa","LBR","Liberia","Maryland","8.9","8.8","8.7",0.2338,0.236,0.2383,"Pessimistic"
"Africa","LBR","Liberia","Montserrado","9","8.9","8.7",0.3036,0.3097,0.3159,"Pessimistic"
"Africa","LBR","Liberia","Nimba","14.4","14.3","14.2",0.1991,0.2008,0.2024,"Pessimistic"
"Africa","LBR","Liberia","River Cess","8","7.9","7.8",0.2572,0.2596,0.262,"Pessimistic"
"Africa","LBR","Liberia","River Gee","9","8.9","8.8",0.2093,0.2109,0.2125,"Pessimistic"
"Africa","LBR","Liberia","Sinoe","8.5","8.4","8.4",0.2309,0.2326,0.2343,"Pessimistic"
"Africa","MDG","Madagascar","Alaotra Mangoro","40+","40+","40+",0.0581,0.0669,0.0756,"Pessimistic"
"Africa","MDG","Madagascar","Amoron I Mania","25.3","23.9","22.5",0.1869,0.1985,0.2102,"Pessimistic"
"Africa","MDG","Madagascar","Analamanga","21.5","20.4","19.5",0.2231,0.2347,0.2463,"Pessimistic"
"Africa","MDG","Madagascar","Analanjirofo","36.4","34.2","32.3",0.1034,0.11,0.1166,"Pessimistic"
"Africa","MDG","Madagascar","Androy","22.7","21.3","20.1",0.199,0.2118,0.2246,"Pessimistic"
"Africa","MDG","Madagascar","Anosy","40+","40+","40+",0.0839,0.0942,0.1046,"Pessimistic"
"Africa","MDG","Madagascar","Atsimo Andrefana","40+","40+","40+",0.0862,0.0942,0.1023,"Pessimistic"
"Africa","MDG","Madagascar","Atsimo Atsinanana","38.1","35.8","33.7",0.1075,0.1144,0.1214,"Pessimistic"
"Africa","MDG","Madagascar","Atsinanana","28.9","27.5","26.2",0.1314,0.1383,0.1451,"Pessimistic"
"Africa","MDG","Madagascar","Betsiboka",NA,"39.1","35.8",0.1056,0.1167,0.1277,"Pessimistic"
"Africa","MDG","Madagascar","Boeny","40+","40+","40+",0.0923,0.1021,0.1119,"Pessimistic"
"Africa","MDG","Madagascar","Bongolava","29.6","28.2","26.9",0.1435,0.1506,0.1577,"Pessimistic"
"Africa","MDG","Madagascar","Diana","18.2","17.4","16.8",0.23,0.2396,0.2491,"Pessimistic"
"Africa","MDG","Madagascar","Haute Matsiatra","22.9","21.7","20.6",0.2013,0.2125,0.2237,"Pessimistic"
"Africa","MDG","Madagascar","Ihorombe","40+","40+","40+",0.077,0.0867,0.0964,"Pessimistic"
"Africa","MDG","Madagascar","Itasy","19.4","18.5","17.6",0.2321,0.2436,0.2552,"Pessimistic"
"Africa","MDG","Madagascar","Melaky","27.6","26.4","25.3",0.1542,0.1613,0.1683,"Pessimistic"
"Africa","MDG","Madagascar","Menabe","32.4","30.5","28.9",0.1384,0.1467,0.1551,"Pessimistic"
"Africa","MDG","Madagascar","Sava","38.2","35.2","32.6",0.101,0.1097,0.1184,"Pessimistic"
"Africa","MDG","Madagascar","Sofia","40+","40+","40+",0.0857,0.0943,0.1029,"Pessimistic"
"Africa","MDG","Madagascar","Vakinankaratra","21.3","20.1","19.1",0.2122,0.2239,0.2356,"Pessimistic"
"Africa","MDG","Madagascar","Vatovavy Fitovinany",NA,"39.2","36.8",0.0974,0.1044,0.1114,"Pessimistic"
"Africa","MLI","Mali","Bamako","30.1","28.9","27.8",0.1245,0.1298,0.135,"Pessimistic"
"Africa","MLI","Mali","Gao","36.2","34.4","32.9",0.1037,0.109,0.1143,"Pessimistic"
"Africa","MLI","Mali","Kayes","31.7","30.7","29.8",0.1186,0.1224,0.1262,"Pessimistic"
"Africa","MLI","Mali","Kidal","23.4","22","20.8",0.1248,0.1327,0.1407,"Pessimistic"
"Africa","MLI","Mali","Koulikoro","33.8","32.9","32.1",0.1243,0.1277,0.1312,"Pessimistic"
"Africa","MLI","Mali","Mopti","39.3","37.7","36.2",0.1002,0.1045,0.1088,"Pessimistic"
"Africa","MLI","Mali","Segou","31.8","30.9","30",0.1198,0.1232,0.1267,"Pessimistic"
"Africa","MLI","Mali","Sikasso","32","31.1","30.3",0.1148,0.1179,0.121,"Pessimistic"
"Africa","MLI","Mali","Tombouctou","26.2","24.6","23.2",0.1213,0.1292,0.1371,"Pessimistic"
"Africa","MOZ","Mozambique","Cabo Delgado","16.5","16.3","16.2",0.169,0.1705,0.172,"Pessimistic"
"Africa","MOZ","Mozambique","Gaza","7.6","7.5","7.3",0.2546,0.2593,0.264,"Pessimistic"
"Africa","MOZ","Mozambique","Inhambane","7.7","7.6","7.5",0.2709,0.2743,0.2777,"Pessimistic"
"Africa","MOZ","Mozambique","Manica","9","8.9","8.8",0.2385,0.2409,0.2433,"Pessimistic"
"Africa","MOZ","Mozambique","Maputo","11.7","11.3","11",0.2244,0.2309,0.2374,"Pessimistic"
"Africa","MOZ","Mozambique","Nampula","20.3","20.1","19.9",0.1424,0.1441,0.1458,"Pessimistic"
"Africa","MOZ","Mozambique","Niassa","14.9","14.7","14.6",0.1797,0.1815,0.1834,"Pessimistic"
"Africa","MOZ","Mozambique","Sofala","9.3","9.2","9.1",0.2066,0.209,0.2113,"Pessimistic"
"Africa","MOZ","Mozambique","Tete","9.4","9.2","9.1",0.2414,0.2451,0.2488,"Pessimistic"
"Africa","MOZ","Mozambique","Zambezia","12.8","12.7","12.6",0.1861,0.1878,0.1896,"Pessimistic"
"Africa","MRT","Mauritania","Assaba","25.9","24.8","23.9",0.2465,0.2568,0.2671,"Pessimistic"
"Africa","MRT","Mauritania","Brakna","40+","40+","40+",0.1412,0.1488,0.1564,"Pessimistic"
"Africa","MRT","Mauritania","Gorgol","40+","40+","40+",0.0644,0.0744,0.0843,"Pessimistic"
"Africa","MRT","Mauritania","Guidimakha","30.5","29.1","27.8",0.224,0.2348,0.2456,"Pessimistic"
"Africa","MRT","Mauritania","Hodh Ech Chargi","40+","40+","40+",0.0901,0.0976,0.1051,"Pessimistic"
"Africa","MRT","Mauritania","Hodh El Gharbi","40+","40+","40+",0.0668,0.0745,0.0822,"Pessimistic"
"Africa","MRT","Mauritania","Nouakchott","24.2","22.9","21.7",0.2688,0.2849,0.301,"Pessimistic"
"Africa","MRT","Mauritania","Tagant","28.2","26.9","25.7",0.219,0.2297,0.2405,"Pessimistic"
"Africa","MRT","Mauritania","Trarza","40+","40+","40+",0.136,0.1438,0.1515,"Pessimistic"
"Africa","MWI","Malawi","Central Region","10","9.8","9.6",0.2352,0.2398,0.2444,"Pessimistic"
"Africa","MWI","Malawi","Northern Region","8.3","8.1","7.9",0.2463,0.2519,0.2576,"Pessimistic"
"Africa","MWI","Malawi","Southern Region","13.7","13.4","13.1",0.1908,0.1952,0.1997,"Pessimistic"
"Africa","NAM","Namibia","Erongo","15.9","15","14.3",0.3395,0.3592,0.3789,"Pessimistic"
"Africa","NAM","Namibia","Kavango","16.9","16","15.3",0.32,0.3367,0.3533,"Pessimistic"
"Africa","NAM","Namibia","Khomas","18.5","17.5","16.7",0.3034,0.3202,0.3371,"Pessimistic"
"Africa","NAM","Namibia","Kunene","17.2","16.3","15.5",0.3062,0.3228,0.3395,"Pessimistic"
"Africa","NAM","Namibia","Ohangwena","15.9","15.1","14.3",0.3302,0.3486,0.367,"Pessimistic"
"Africa","NAM","Namibia","Omaheke","15.9","15.1","14.3",0.3132,0.33,0.3467,"Pessimistic"
"Africa","NAM","Namibia","Omusati","14.6","13.8","13.2",0.3548,0.3744,0.394,"Pessimistic"
"Africa","NAM","Namibia","Oshana","14.7","13.9","13.2",0.3534,0.3731,0.3929,"Pessimistic"
"Africa","NAM","Namibia","Oshikoto","16.8","15.9","15.2",0.3166,0.3333,0.35,"Pessimistic"
"Africa","NAM","Namibia","Otjozondjupa","17.6","16.7","15.9",0.3065,0.3231,0.3398,"Pessimistic"
"Africa","NAM","Namibia","Zambezi","16.4","15.5","14.7",0.3288,0.3474,0.3659,"Pessimistic"
"Africa","NER","Niger","Agadez","33.6","30.4","27.7",0.087,0.0962,0.1055,"Pessimistic"
"Africa","NER","Niger","Diffa","35.6","34.2","32.9",0.1088,0.1133,0.1178,"Pessimistic"
"Africa","NER","Niger","Dosso","40+","40+","40+",0.0923,0.0955,0.0987,"Pessimistic"
"Africa","NER","Niger","Maradi","32","30.8","29.7",0.119,0.1237,0.1283,"Pessimistic"
"Africa","NER","Niger","Niamey","34.5","32","29.8",0.1081,0.1165,0.1249,"Pessimistic"
"Africa","NER","Niger","Tahoua","36.1","34.3","32.6",0.1059,0.1116,0.1172,"Pessimistic"
"Africa","NER","Niger","Tillabery","40+","40+","40+",0.0749,0.0798,0.0846,"Pessimistic"
"Africa","NER","Niger","Zinder","37.6","36.1","34.8",0.1067,0.1111,0.1154,"Pessimistic"
"Africa","NGA","Nigeria","Abia","18","17.7","17.5",0.1935,0.196,0.1984,"Pessimistic"
"Africa","NGA","Nigeria","Abuja","20.5","20.1","19.7",0.1891,0.1929,0.1967,"Pessimistic"
"Africa","NGA","Nigeria","Adamawa","26.4","25.8","25.1",0.1554,0.1593,0.1633,"Pessimistic"
"Africa","NGA","Nigeria","Akwa Ibom","27.6","27.2","26.8",0.1433,0.1455,0.1477,"Pessimistic"
"Africa","NGA","Nigeria","Anambra","15.3","15","14.6",0.2212,0.2261,0.2311,"Pessimistic"
"Africa","NGA","Nigeria","Bauchi","30.5","30","29.5",0.15,0.1525,0.1549,"Pessimistic"
"Africa","NGA","Nigeria","Bayelsa","25.7","25.2","24.7",0.1462,0.1492,0.1523,"Pessimistic"
"Africa","NGA","Nigeria","Benue","19.7","19.3","19",0.1886,0.1924,0.1962,"Pessimistic"
"Africa","NGA","Nigeria","Borno","29.8","29.1","28.5",0.1548,0.1583,0.1619,"Pessimistic"
"Africa","NGA","Nigeria","Cross River","27.7","27.2","26.8",0.1428,0.1451,0.1474,"Pessimistic"
"Africa","NGA","Nigeria","Delta","26.5","26","25.4",0.1466,0.1498,0.153,"Pessimistic"
"Africa","NGA","Nigeria","Ebonyi","19.1","18.9","18.6",0.1859,0.1883,0.1908,"Pessimistic"
"Africa","NGA","Nigeria","Edo","27","26.4","25.9",0.1472,0.1503,0.1535,"Pessimistic"
"Africa","NGA","Nigeria","Ekiti","27.6","27.3","27",0.1431,0.1446,0.146,"Pessimistic"
"Africa","NGA","Nigeria","Enugu","16.5","16.2","15.9",0.2091,0.2131,0.2171,"Pessimistic"
"Africa","NGA","Nigeria","Gombe","30","29.4","28.8",0.1508,0.1538,0.1568,"Pessimistic"
"Africa","NGA","Nigeria","Imo","16.6","16.3","16",0.2092,0.2132,0.2173,"Pessimistic"
"Africa","NGA","Nigeria","Jigawa","25.7","25.3","25",0.1791,0.1816,0.1841,"Pessimistic"
"Africa","NGA","Nigeria","Kaduna","23.4","23.1","22.8",0.1773,0.1796,0.182,"Pessimistic"
"Africa","NGA","Nigeria","Kano","25.2","24.9","24.6",0.1774,0.1796,0.1819,"Pessimistic"
"Africa","NGA","Nigeria","Katsina","24.1","23.6","23.2",0.1832,0.1865,0.1898,"Pessimistic"
"Africa","NGA","Nigeria","Kebbi","25.2","24.9","24.6",0.1681,0.1702,0.1723,"Pessimistic"
"Africa","NGA","Nigeria","Kogi","21.1","20.9","20.6",0.18,0.1824,0.1849,"Pessimistic"
"Africa","NGA","Nigeria","Kwara","22.9","22.6","22.4",0.1677,0.1695,0.1713,"Pessimistic"
"Africa","NGA","Nigeria","Lagos","22.7","22","21.4",0.1711,0.1765,0.1818,"Pessimistic"
"Africa","NGA","Nigeria","Nassarawa","21","20.6","20.2",0.1882,0.1919,0.1956,"Pessimistic"
"Africa","NGA","Nigeria","Niger","22.3","22","21.7",0.1787,0.1811,0.1836,"Pessimistic"
"Africa","NGA","Nigeria","Ogun","24.1","23.6","23.2",0.1574,0.1604,0.1634,"Pessimistic"
"Africa","NGA","Nigeria","Ondo","26.4","26.1","25.8",0.1464,0.1482,0.15,"Pessimistic"
"Africa","NGA","Nigeria","Osun","26.8","26.5","26.2",0.1447,0.1465,0.1482,"Pessimistic"
"Africa","NGA","Nigeria","Oyo","25.1","24.7","24.3",0.1541,0.1567,0.1593,"Pessimistic"
"Africa","NGA","Nigeria","Plateau","20.7","20.3","19.9",0.1916,0.1956,0.1996,"Pessimistic"
"Africa","NGA","Nigeria","Rivers","25.8","25.2","24.7",0.147,0.1505,0.1539,"Pessimistic"
"Africa","NGA","Nigeria","Sokoto","22.7","22.2","21.7",0.1916,0.1961,0.2007,"Pessimistic"
"Africa","NGA","Nigeria","Taraba","26.9","26.4","25.9",0.1519,0.155,0.1581,"Pessimistic"
"Africa","NGA","Nigeria","Yobe","30","29.3","28.7",0.1555,0.1591,0.1627,"Pessimistic"
"Africa","NGA","Nigeria","Zamfara","22.5","22","21.6",0.1875,0.1913,0.1951,"Pessimistic"
"Africa","RWA","Rwanda","Eastern Province","0","0","0",0.1551,0.1626,0.1702,"Pessimistic"
"Africa","RWA","Rwanda","Kigali City","0","0","0",0.1857,0.1941,0.2026,"Pessimistic"
"Africa","RWA","Rwanda","Northern Province","9.7","9.3","9",0.2585,0.2674,0.2762,"Pessimistic"
"Africa","RWA","Rwanda","Southern Province","4.8","4.6","4.4",0.1695,0.1767,0.1838,"Pessimistic"
"Africa","RWA","Rwanda","Western Province","11.2","10.7","10.3",0.1714,0.1791,0.1868,"Pessimistic"
"Africa","SDN","Sudan","Abyei PCA Area","7.8","7.6","7.4",0.3237,0.3335,0.3433,"Pessimistic"
"Africa","SDN","Sudan","Blue Nile","13.3","12.7","12.2",0.2235,0.2328,0.2421,"Pessimistic"
"Africa","SDN","Sudan","Central Darfur","13.5","12.9","12.4",0.2145,0.2242,0.2339,"Pessimistic"
"Africa","SDN","Sudan","East Darfur","10.1","9.8","9.4",0.2249,0.2335,0.2421,"Pessimistic"
"Africa","SDN","Sudan","El Gazira","11.5","11","10.6",0.332,0.3448,0.3577,"Pessimistic"
"Africa","SDN","Sudan","Gedaref","6.1","5.9","5.8",0.3292,0.34,0.3507,"Pessimistic"
"Africa","SDN","Sudan","Kassala","8.5","8.2","7.9",0.3454,0.3587,0.372,"Pessimistic"
"Africa","SDN","Sudan","Khartoum","10.7","10.2","9.8",0.3644,0.3829,0.4013,"Pessimistic"
"Africa","SDN","Sudan","North Darfur","8","7.8","7.6",0.3206,0.3301,0.3397,"Pessimistic"
"Africa","SDN","Sudan","North Kordofan","7.9","7.7","7.5",0.3357,0.3455,0.3553,"Pessimistic"
"Africa","SDN","Sudan","Northern","5.9","5.6","5.4",0.3652,0.3821,0.3991,"Pessimistic"
"Africa","SDN","Sudan","Red Sea","6.7","6.4","6.2",0.3441,0.3596,0.3751,"Pessimistic"
"Africa","SDN","Sudan","River Nile","8.2","7.8","7.4",0.3571,0.3741,0.3911,"Pessimistic"
"Africa","SDN","Sudan","Sennar","9.7","9.4","9.1",0.3375,0.348,0.3584,"Pessimistic"
"Africa","SDN","Sudan","South Darfur","8.6","8.3","8.1",0.3184,0.3288,0.3393,"Pessimistic"
"Africa","SDN","Sudan","South Kordofan","6.9","6.7","6.5",0.3321,0.3419,0.3516,"Pessimistic"
"Africa","SDN","Sudan","West Darfur","12.2","11.8","11.4",0.3047,0.3147,0.3248,"Pessimistic"
"Africa","SDN","Sudan","West Kordofan","11.6","11.2","10.9",0.2258,0.234,0.2421,"Pessimistic"
"Africa","SDN","Sudan","White Nile","10.4","10","9.6",0.3433,0.3563,0.3693,"Pessimistic"
"Africa","SEN","Senegal","Dakar","40+","40+","40+",0.0889,0.0985,0.1082,"Pessimistic"
"Africa","SEN","Senegal","Diourbel","40+","40+","40+",0.08,0.0886,0.0971,"Pessimistic"
"Africa","SEN","Senegal","Fatick","40+","40+","40+",0.0795,0.0884,0.0974,"Pessimistic"
"Africa","SEN","Senegal","Kaffrine","40+","40+","40+",0.0776,0.0874,0.0972,"Pessimistic"
"Africa","SEN","Senegal","Kaolack","40+","40+","40+",0.0789,0.0878,0.0968,"Pessimistic"
"Africa","SEN","Senegal","Kedougou","40+","40+","40+",0.0604,0.0689,0.0774,"Pessimistic"
"Africa","SEN","Senegal","Kolda","40+","40+","40+",0.062,0.0707,0.0794,"Pessimistic"
"Africa","SEN","Senegal","Louga","40+","40+","40+",0.038,0.0472,0.0565,"Pessimistic"
"Africa","SEN","Senegal","Matam","26.8","25.4","24",0.1936,0.2048,0.216,"Pessimistic"
"Africa","SEN","Senegal","Saint-Louis","40+","40+","40+",0.038,0.0473,0.0566,"Pessimistic"
"Africa","SEN","Senegal","Sedhiou","40+","40+","40+",0.0601,0.071,0.0819,"Pessimistic"
"Africa","SEN","Senegal","Tambacounda","40+","40+","40+",0.0587,0.0686,0.0786,"Pessimistic"
"Africa","SEN","Senegal","Thies","40+","40+","40+",0.0892,0.0976,0.1061,"Pessimistic"
"Africa","SEN","Senegal","Ziguinchor","40+","40+","40+",0.0612,0.0718,0.0824,"Pessimistic"
"Africa","SLE","Sierra Leone","Eastern","10.5","10.3","10.2",0.2275,0.23,0.2324,"Pessimistic"
"Africa","SLE","Sierra Leone","Northern","13","12.8","12.7",0.2137,0.216,0.2183,"Pessimistic"
"Africa","SLE","Sierra Leone","Southern","10.4","10.3","10.2",0.2502,0.2526,0.255,"Pessimistic"
"Africa","SLE","Sierra Leone","Western Area","10.6","10.3","9.9",0.2425,0.2507,0.2588,"Pessimistic"
"Africa","SOM","Somalia","Awdal","17.1","16.1","15.3",0.1672,0.1774,0.1875,"Pessimistic"
"Africa","SOM","Somalia","Bakool","40+","40+","40+",0.0325,0.0407,0.0488,"Pessimistic"
"Africa","SOM","Somalia","Banadir","40+","40+","40+",0.0291,0.0376,0.0461,"Pessimistic"
"Africa","SOM","Somalia","Bari","40+","40+","40+",0.0311,0.0393,0.0475,"Pessimistic"
"Africa","SOM","Somalia","Bay","40+","40+","40+",0.0349,0.0404,0.0459,"Pessimistic"
"Africa","SOM","Somalia","Galgaduud","40+","40+","40+",0.0285,0.0375,0.0465,"Pessimistic"
"Africa","SOM","Somalia","Gedo","40+","40+","40+",0.0318,0.0392,0.0466,"Pessimistic"
"Africa","SOM","Somalia","Hiraan","40+","40+","40+",0.031,0.0392,0.0474,"Pessimistic"
"Africa","SOM","Somalia","Juba Dhexe","40+","40+","40+",0.0301,0.0388,0.0475,"Pessimistic"
"Africa","SOM","Somalia","Juba Hoose","40+","40+","40+",0.0311,0.0386,0.0462,"Pessimistic"
"Africa","SOM","Somalia","Mudug","40+","40+","40+",0.0316,0.04,0.0485,"Pessimistic"
"Africa","SOM","Somalia","Nugaal","40+","40+","40+",0.0301,0.0389,0.0477,"Pessimistic"
"Africa","SOM","Somalia","Sanaag","40+","40+","40+",0.0287,0.0375,0.0463,"Pessimistic"
"Africa","SOM","Somalia","Shabelle Dhexe","40+","40+","40+",0.0315,0.0389,0.0463,"Pessimistic"
"Africa","SOM","Somalia","Shabelle Hoose","40+","40+","40+",0.032,0.0393,0.0465,"Pessimistic"
"Africa","SOM","Somalia","Sool","40+","40+","40+",0.0299,0.0386,0.0474,"Pessimistic"
"Africa","SOM","Somalia","Togdheer","40+","40+","40+",0.0291,0.038,0.0468,"Pessimistic"
"Africa","SOM","Somalia","Woqooyi Galbeed","40+","40+","40+",0.0279,0.037,0.0462,"Pessimistic"
"Africa","SSD","South Sudan","Central Equatoria","37.2","36.5","35.9",0.0876,0.0893,0.091,"Pessimistic"
"Africa","SSD","South Sudan","Eastern Equatoria","31.6","30.7","29.8",0.0843,0.0871,0.09,"Pessimistic"
"Africa","SSD","South Sudan","El Buheyrat","40+","40+","40+",0.0839,0.092,0.1,"Pessimistic"
"Africa","SSD","South Sudan","Jonglei","40+","40+","40+",0.0802,0.0847,0.0893,"Pessimistic"
"Africa","SSD","South Sudan","Northern Bahr El Ghazal",NA,"37.2","34.7",0.0857,0.0949,0.1041,"Pessimistic"
"Africa","SSD","South Sudan","Unity",NA,"37.3","34.6",0.0816,0.0909,0.1001,"Pessimistic"
"Africa","SSD","South Sudan","Upper Nile",NA,"38.1","35.5",0.0802,0.0884,0.0967,"Pessimistic"
"Africa","SSD","South Sudan","Warab",NA,"38.9","36.2",0.0805,0.0891,0.0978,"Pessimistic"
"Africa","SSD","South Sudan","Western Bahr El Ghazal",NA,"39","37.2",0.0858,0.0912,0.0966,"Pessimistic"
"Africa","SSD","South Sudan","Western Equatoria","40+","40+","40+",0.093,0.0948,0.0965,"Pessimistic"
"Africa","SWZ","Swaziland","Hhohho","22.8","21.2","19.8",0.2331,0.2509,0.2686,"Pessimistic"
"Africa","SWZ","Swaziland","Lubombo","20.9","19.6","18.3",0.2445,0.2619,0.2793,"Pessimistic"
"Africa","SWZ","Swaziland","Shiselweni","23.8","22","20.5",0.2232,0.2413,0.2594,"Pessimistic"
"Africa","TCD","Chad","Barh el Ghazel","40+","40+","40+",0.0627,0.0725,0.0824,"Pessimistic"
"Africa","TCD","Chad","Batha","40+","40+","40+",0.0358,0.0448,0.0539,"Pessimistic"
"Africa","TCD","Chad","Borkou","8.5","8.1","7.7",0.2298,0.2405,0.2512,"Pessimistic"
"Africa","TCD","Chad","Chari-Baguirmi","40+","40+","40+",0.0686,0.0756,0.0826,"Pessimistic"
"Africa","TCD","Chad","Ennedi Est","11.9","11.4","10.9",0.244,0.2544,0.2648,"Pessimistic"
"Africa","TCD","Chad","Ennedi Ouest","11.6","11.2","10.8",0.2362,0.2455,0.2547,"Pessimistic"
"Africa","TCD","Chad","Guera","35","33.2","31.5",0.115,0.1214,0.1278,"Pessimistic"
"Africa","TCD","Chad","Hadjer-Lamis","40+","40+","40+",0.0724,0.0788,0.0852,"Pessimistic"
"Africa","TCD","Chad","Kanem","40+","40+","40+",0.0646,0.0746,0.0846,"Pessimistic"
"Africa","TCD","Chad","Lac","40+","40+","40+",0.041,0.0505,0.06,"Pessimistic"
"Africa","TCD","Chad","Logone Occidental","40+","40+","40+",0.0964,0.1042,0.1121,"Pessimistic"
"Africa","TCD","Chad","Logone Oriental","40+","40+","40+",0.0654,0.0715,0.0777,"Pessimistic"
"Africa","TCD","Chad","Mandoul","40+","40+","40+",0.093,0.1009,0.1087,"Pessimistic"
"Africa","TCD","Chad","Mayo-Kebbi Est","40+","40+","40+",0.0848,0.0926,0.1004,"Pessimistic"
"Africa","TCD","Chad","Mayo-Kebbi Ouest","40+","40+","40+",0.0793,0.0875,0.0957,"Pessimistic"
"Africa","TCD","Chad","Moyen-Chari","40+","40+","40+",0.0789,0.0871,0.0953,"Pessimistic"
"Africa","TCD","Chad","Ouaddai","40+","40+","40+",0.0629,0.0721,0.0812,"Pessimistic"
"Africa","TCD","Chad","Salamat","39.9","37.8","35.9",0.0988,0.1042,0.1096,"Pessimistic"
"Africa","TCD","Chad","Sila","40+","40+","40+",0.0604,0.0686,0.0768,"Pessimistic"
"Africa","TCD","Chad","Tandjile","40+","40+","40+",0.0895,0.0978,0.1061,"Pessimistic"
"Africa","TCD","Chad","Tibesti","8.8","8.4","8",0.2288,0.24,0.2512,"Pessimistic"
"Africa","TCD","Chad","Ville de N'Djamena","40+","40+","40+",0.0697,0.0777,0.0857,"Pessimistic"
"Africa","TCD","Chad","Wadi Fira","33.4","31.5","29.9",0.1144,0.1238,0.1332,"Pessimistic"
"Africa","TGO","Togo","Centrale","13.9","13.6","13.3",0.1906,0.1948,0.1989,"Pessimistic"
"Africa","TGO","Togo","Kara","15","14.7","14.4",0.1847,0.1884,0.192,"Pessimistic"
"Africa","TGO","Togo","Maritime","25","24.2","23.4",0.1187,0.1229,0.1271,"Pessimistic"
"Africa","TGO","Togo","Plateaux","17.8","17.5","17.2",0.1513,0.1537,0.1562,"Pessimistic"
"Africa","TGO","Togo","Savanes","15.9","15.6","15.3",0.1834,0.1873,0.1911,"Pessimistic"
"Africa","TZA","Tanzania","Arusha","6.1","5.9","5.7",0.3351,0.3443,0.3535,"Pessimistic"
"Africa","TZA","Tanzania","Dar-es-salaam","5.3","5.2","5",0.3619,0.3715,0.3811,"Pessimistic"
"Africa","TZA","Tanzania","Dodoma","7.7","7.5","7.3",0.3088,0.3177,0.3265,"Pessimistic"
"Africa","TZA","Tanzania","Geita","6.2","6.1","5.9",0.332,0.3413,0.3507,"Pessimistic"
"Africa","TZA","Tanzania","Iringa","5.4","5.2","5.1",0.3785,0.3891,0.3997,"Pessimistic"
"Africa","TZA","Tanzania","Kagera","6.6","6.4","6.3",0.3278,0.3368,0.3458,"Pessimistic"
"Africa","TZA","Tanzania","Kaskazini Pemba","4.1","4","3.9",0.4512,0.4634,0.4755,"Pessimistic"
"Africa","TZA","Tanzania","Kaskazini Unguja","3.9","3.8","3.7",0.4638,0.4762,0.4887,"Pessimistic"
"Africa","TZA","Tanzania","Katavi","4.5","4.4","4.3",0.3931,0.4022,0.4112,"Pessimistic"
