"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","s_lci","s_med","s_uci","scenario"
"Africa","KEN","Kenya","Mombasa","8.5","8.3","8",0.3639,0.3748,0.3856,"Pessimistic"
"Africa","KEN","Kenya","Murang'a","8.3","8","7.7",0.3796,0.3949,0.4102,"Pessimistic"
"Africa","KEN","Kenya","Nairobi","8.1","7.7","7.4",0.3801,0.3982,0.4163,"Pessimistic"
"Africa","KEN","Kenya","Nakuru","5.6","5.4","5.2",0.4323,0.4496,0.467,"Pessimistic"
"Africa","KEN","Kenya","Nandi","5.5","5.2","5",0.4299,0.4493,0.4687,"Pessimistic"
"Africa","KEN","Kenya","Narok","5.7","5.5","5.3",0.4322,0.4496,0.467,"Pessimistic"
"Africa","KEN","Kenya","Nyamira","5.3","5.1","4.9",0.4325,0.4491,0.4656,"Pessimistic"
"Africa","KEN","Kenya","Nyandarua","6.9","6.6","6.3",0.379,0.397,0.4151,"Pessimistic"
"Africa","KEN","Kenya","Nyeri","7.6","7.3","7",0.3792,0.3953,0.4114,"Pessimistic"
"Africa","KEN","Kenya","Samburu","7","6.8","6.6",0.4018,0.4167,0.4317,"Pessimistic"
"Africa","KEN","Kenya","Siaya","10.9","10.6","10.3",0.3435,0.3536,0.3637,"Pessimistic"
"Africa","KEN","Kenya","Taita Taveta","8.3","8.1","7.9",0.3633,0.3736,0.3839,"Pessimistic"
"Africa","KEN","Kenya","Tana River","7.6","7.4","7.2",0.3888,0.3995,0.4102,"Pessimistic"
"Africa","KEN","Kenya","Tharaka-Nithi","8.3","8","7.7",0.4011,0.4162,0.4312,"Pessimistic"
"Africa","KEN","Kenya","Trans Nzoia","5.7","5.5","5.3",0.429,0.4452,0.4613,"Pessimistic"
"Africa","KEN","Kenya","Turkana","6.3","6.1","5.9",0.4034,0.4154,0.4274,"Pessimistic"
"Africa","KEN","Kenya","Uasin Gishu","5.7","5.5","5.3",0.4328,0.4522,0.4716,"Pessimistic"
"Africa","KEN","Kenya","Vihiga","8","7.7","7.4",0.3444,0.3589,0.3733,"Pessimistic"
"Africa","KEN","Kenya","Wajir","8.2","8","7.7",0.3878,0.399,0.4102,"Pessimistic"
"Africa","KEN","Kenya","West Pokot","5.8","5.6","5.5",0.4159,0.4286,0.4413,"Pessimistic"
"Africa","LBR","Liberia","Bomi","5.9","5.8","5.8",0.4085,0.4134,0.4184,"Pessimistic"
"Africa","LBR","Liberia","Bong","6.6","6.5","6.5",0.3721,0.3752,0.3784,"Pessimistic"
"Africa","LBR","Liberia","Gbapolu","5.4","5.3","5.3",0.3965,0.3998,0.4031,"Pessimistic"
"Africa","LBR","Liberia","Grand Bassa","5.2","5.2","5.1",0.4223,0.4267,0.4311,"Pessimistic"
"Africa","LBR","Liberia","Grand Cape Mount","6.9","6.8","6.8",0.4094,0.4139,0.4183,"Pessimistic"
"Africa","LBR","Liberia","Grand Gedeh","4.2","4.2","4.1",0.4242,0.4277,0.4312,"Pessimistic"
"Africa","LBR","Liberia","Grand Kru","5.5","5.4","5.4",0.3853,0.3885,0.3918,"Pessimistic"
"Africa","LBR","Liberia","Lofa","6.3","6.2","6.2",0.3718,0.3752,0.3786,"Pessimistic"
"Africa","LBR","Liberia","Margibi","6.5","6.4","6.4",0.427,0.4315,0.4359,"Pessimistic"
"Africa","LBR","Liberia","Maryland","5.4","5.3","5.3",0.3887,0.3922,0.3956,"Pessimistic"
"Africa","LBR","Liberia","Montserrado","6.3","6.2","6.1",0.438,0.4457,0.4534,"Pessimistic"
"Africa","LBR","Liberia","Nimba","7.7","7.6","7.5",0.3763,0.3795,0.3827,"Pessimistic"
"Africa","LBR","Liberia","River Cess","4.8","4.8","4.7",0.4289,0.4331,0.4373,"Pessimistic"
"Africa","LBR","Liberia","River Gee","4.9","4.9","4.8",0.3839,0.3872,0.3905,"Pessimistic"
"Africa","LBR","Liberia","Sinoe","4.6","4.6","4.6",0.4257,0.4292,0.4328,"Pessimistic"
"Africa","MDG","Madagascar","Alaotra Mangoro","37.4","35.4","33.6",0.1261,0.1331,0.1401,"Pessimistic"
"Africa","MDG","Madagascar","Amoron I Mania","33.3","31.4","29.7",0.142,0.1506,0.1593,"Pessimistic"
"Africa","MDG","Madagascar","Analamanga","27.3","25.9","24.7",0.1758,0.185,0.1941,"Pessimistic"
"Africa","MDG","Madagascar","Analanjirofo","19","18.4","17.8",0.1984,0.2049,0.2114,"Pessimistic"
"Africa","MDG","Madagascar","Androy","29.7","28","26.5",0.1519,0.161,0.1701,"Pessimistic"
"Africa","MDG","Madagascar","Anosy","24.2","23.2","22.2",0.1792,0.1877,0.1961,"Pessimistic"
"Africa","MDG","Madagascar","Atsimo Andrefana","27.3","26.3","25.4",0.1716,0.178,0.1843,"Pessimistic"
"Africa","MDG","Madagascar","Atsimo Atsinanana","19.4","18.7","18",0.2114,0.2195,0.2275,"Pessimistic"
"Africa","MDG","Madagascar","Atsinanana","17.1","16.6","16.1",0.2227,0.2296,0.2365,"Pessimistic"
"Africa","MDG","Madagascar","Betsiboka","21.5","20.6","19.8",0.2131,0.2221,0.2312,"Pessimistic"
"Africa","MDG","Madagascar","Boeny","26.4","25.2","24.1",0.1851,0.1939,0.2027,"Pessimistic"
"Africa","MDG","Madagascar","Bongolava","17.3","16.7","16.1",0.2459,0.2547,0.2635,"Pessimistic"
"Africa","MDG","Madagascar","Diana","17.2","16.5","15.9",0.2434,0.2531,0.2629,"Pessimistic"
"Africa","MDG","Madagascar","Haute Matsiatra","24.6","23.5","22.4",0.1873,0.1964,0.2056,"Pessimistic"
"Africa","MDG","Madagascar","Ihorombe","28.4","27","25.8",0.1604,0.1686,0.1767,"Pessimistic"
"Africa","MDG","Madagascar","Itasy","20.5","19.7","18.8",0.2191,0.229,0.2389,"Pessimistic"
"Africa","MDG","Madagascar","Melaky","15.1","14.7","14.2",0.2815,0.2905,0.2994,"Pessimistic"
"Africa","MDG","Madagascar","Menabe","18.6","18","17.4",0.2409,0.2495,0.2581,"Pessimistic"
"Africa","MDG","Madagascar","Sava","19.8","18.9","18.1",0.1955,0.2042,0.213,"Pessimistic"
"Africa","MDG","Madagascar","Sofia","28","26.8","25.6",0.1702,0.1781,0.1859,"Pessimistic"
"Africa","MDG","Madagascar","Vakinankaratra","25","23.8","22.7",0.1805,0.1898,0.199,"Pessimistic"
"Africa","MDG","Madagascar","Vatovavy Fitovinany","22.7","21.8","20.9",0.1807,0.1885,0.1963,"Pessimistic"
"Africa","MLI","Mali","Bamako","17.8","17.4","17",0.2107,0.2158,0.221,"Pessimistic"
"Africa","MLI","Mali","Gao","21.6","21","20.4",0.1739,0.1789,0.1839,"Pessimistic"
"Africa","MLI","Mali","Kayes","18","17.6","17.3",0.2095,0.2133,0.217,"Pessimistic"
"Africa","MLI","Mali","Kidal","14.4","13.9","13.4",0.2035,0.2112,0.2188,"Pessimistic"
"Africa","MLI","Mali","Koulikoro","18","17.7","17.4",0.2346,0.2381,0.2417,"Pessimistic"
"Africa","MLI","Mali","Mopti","22.9","22.3","21.8",0.1724,0.1767,0.1811,"Pessimistic"
"Africa","MLI","Mali","Segou","18.3","18","17.7",0.2083,0.2118,0.2154,"Pessimistic"
"Africa","MLI","Mali","Sikasso","18.5","18.2","17.9",0.1987,0.2021,0.2054,"Pessimistic"
"Africa","MLI","Mali","Tombouctou","15.6","15.1","14.7",0.2041,0.2105,0.2169,"Pessimistic"
"Africa","MOZ","Mozambique","Cabo Delgado","8.9","8.8","8.7",0.3147,0.3178,0.321,"Pessimistic"
"Africa","MOZ","Mozambique","Gaza","5","4.9","4.9",0.3892,0.3949,0.4007,"Pessimistic"
"Africa","MOZ","Mozambique","Inhambane","5.2","5.1","5",0.4045,0.4091,0.4137,"Pessimistic"
"Africa","MOZ","Mozambique","Manica","5.6","5.6","5.5",0.3839,0.3879,0.3918,"Pessimistic"
"Africa","MOZ","Mozambique","Maputo","7.5","7.4","7.2",0.3492,0.3564,0.3636,"Pessimistic"
"Africa","MOZ","Mozambique","Nampula","10.5","10.4","10.3",0.2756,0.2784,0.2812,"Pessimistic"
"Africa","MOZ","Mozambique","Niassa","8.3","8.2","8.1",0.3248,0.3282,0.3316,"Pessimistic"
"Africa","MOZ","Mozambique","Sofala","5.4","5.4","5.3",0.3568,0.3607,0.3647,"Pessimistic"
"Africa","MOZ","Mozambique","Tete","5.9","5.8","5.7",0.3852,0.3897,0.3942,"Pessimistic"
"Africa","MOZ","Mozambique","Zambezia","6.9","6.8","6.8",0.3474,0.3507,0.3541,"Pessimistic"
"Africa","MRT","Mauritania","Assaba","30.3","29","27.8",0.2105,0.2198,0.2291,"Pessimistic"
"Africa","MRT","Mauritania","Brakna","24","23.4","22.8",0.2569,0.264,0.2711,"Pessimistic"
"Africa","MRT","Mauritania","Gorgol","40+","40+","40+",0.1522,0.1601,0.1681,"Pessimistic"
"Africa","MRT","Mauritania","Guidimakha","40+","40+","40+",0.1162,0.1242,0.1323,"Pessimistic"
"Africa","MRT","Mauritania","Hodh Ech Chargi","32.6","31.4","30.2",0.1894,0.197,0.2047,"Pessimistic"
"Africa","MRT","Mauritania","Hodh El Gharbi","39.4","38.3","37.4",0.1527,0.1599,0.1671,"Pessimistic"
"Africa","MRT","Mauritania","Nouakchott","30.3","28.6","27.1",0.2152,0.2278,0.2403,"Pessimistic"
"Africa","MRT","Mauritania","Tagant","40+","40+","40+",0.1316,0.1401,0.1487,"Pessimistic"
"Africa","MRT","Mauritania","Trarza","24.8","24","23.2",0.2434,0.2517,0.2599,"Pessimistic"
"Africa","MWI","Malawi","Central Region","6.3","6.2","6.1",0.3752,0.381,0.3868,"Pessimistic"
"Africa","MWI","Malawi","Northern Region","5.3","5.2","5.2",0.3843,0.3911,0.3979,"Pessimistic"
"Africa","MWI","Malawi","Southern Region","8.8","8.7","8.5",0.2964,0.3021,0.3078,"Pessimistic"
"Africa","NAM","Namibia","Erongo","15.8","15","14.3",0.3419,0.3602,0.3785,"Pessimistic"
"Africa","NAM","Namibia","Kavango","17.4","16.7","16",0.3097,0.3238,0.3379,"Pessimistic"
"Africa","NAM","Namibia","Khomas","20.7","19.6","18.6",0.2714,0.2865,0.3016,"Pessimistic"
"Africa","NAM","Namibia","Kunene","19.1","18.2","17.4",0.2761,0.2898,0.3035,"Pessimistic"
"Africa","NAM","Namibia","Ohangwena","15.9","15.2","14.5",0.33,0.3459,0.3619,"Pessimistic"
"Africa","NAM","Namibia","Omaheke","16.7","15.9","15.1",0.2974,0.3135,0.3295,"Pessimistic"
"Africa","NAM","Namibia","Omusati","14","13.5","12.9",0.3693,0.385,0.4007,"Pessimistic"
"Africa","NAM","Namibia","Oshana","14.2","13.5","12.9",0.3652,0.3837,0.4022,"Pessimistic"
"Africa","NAM","Namibia","Oshikoto","17.6","16.8","16",0.3023,0.317,0.3317,"Pessimistic"
"Africa","NAM","Namibia","Otjozondjupa","19.3","18.4","17.6",0.2807,0.2944,0.308,"Pessimistic"
"Africa","NAM","Namibia","Zambezi","15.4","14.9","14.3",0.3284,0.3462,0.364,"Pessimistic"
"Africa","NER","Niger","Agadez","19.6","18.6","17.8",0.1497,0.1571,0.1645,"Pessimistic"
"Africa","NER","Niger","Diffa","21.3","20.8","20.4",0.182,0.1862,0.1904,"Pessimistic"
"Africa","NER","Niger","Dosso","24.9","24.4","24",0.1547,0.1576,0.1605,"Pessimistic"
"Africa","NER","Niger","Maradi","19.2","18.8","18.4",0.1982,0.2027,0.2072,"Pessimistic"
"Africa","NER","Niger","Niamey","20.6","19.9","19.3",0.181,0.1871,0.1932,"Pessimistic"
"Africa","NER","Niger","Tahoua","21.6","21","20.5",0.1771,0.182,0.1869,"Pessimistic"
"Africa","NER","Niger","Tillabery","28.9","28.1","27.4",0.1321,0.1357,0.1393,"Pessimistic"
"Africa","NER","Niger","Zinder","22","21.6","21.2",0.1822,0.1859,0.1895,"Pessimistic"
"Africa","NGA","Nigeria","Abia","10","9.9","9.8",0.3473,0.351,0.3546,"Pessimistic"
"Africa","NGA","Nigeria","Abuja","12.3","12.1","11.9",0.3164,0.3211,0.3257,"Pessimistic"
"Africa","NGA","Nigeria","Adamawa","15.3","15.1","14.9",0.2685,0.2725,0.2765,"Pessimistic"
"Africa","NGA","Nigeria","Akwa Ibom","16.4","16.2","16",0.2415,0.2448,0.2481,"Pessimistic"
"Africa","NGA","Nigeria","Anambra","9.5","9.4","9.2",0.3559,0.3624,0.3689,"Pessimistic"
"Africa","NGA","Nigeria","Bauchi","17","16.7","16.5",0.27,0.2736,0.2772,"Pessimistic"
"Africa","NGA","Nigeria","Bayelsa","15.9","15.6","15.4",0.2372,0.2408,0.2444,"Pessimistic"
"Africa","NGA","Nigeria","Benue","11.9","11.7","11.5",0.3142,0.3188,0.3234,"Pessimistic"
"Africa","NGA","Nigeria","Borno","17.2","16.9","16.7",0.2685,0.2724,0.2762,"Pessimistic"
"Africa","NGA","Nigeria","Cross River","16.4","16.1","15.9",0.2419,0.2452,0.2486,"Pessimistic"
"Africa","NGA","Nigeria","Delta","16.3","16.1","15.8",0.2388,0.2425,0.2461,"Pessimistic"
"Africa","NGA","Nigeria","Ebonyi","10.3","10.2","10",0.3468,0.3505,0.3543,"Pessimistic"
"Africa","NGA","Nigeria","Edo","16.3","16.1","15.8",0.2441,0.2478,0.2515,"Pessimistic"
"Africa","NGA","Nigeria","Ekiti","14.2","14.1","13.9",0.2783,0.2812,0.2841,"Pessimistic"
"Africa","NGA","Nigeria","Enugu","9.9","9.7","9.6",0.3505,0.3553,0.3601,"Pessimistic"
"Africa","NGA","Nigeria","Gombe","16.8","16.6","16.4",0.2696,0.2732,0.2768,"Pessimistic"
"Africa","NGA","Nigeria","Imo","9.9","9.8","9.6",0.3516,0.3564,0.3612,"Pessimistic"
"Africa","NGA","Nigeria","Jigawa","14.2","14","13.8",0.3241,0.3284,0.3327,"Pessimistic"
"Africa","NGA","Nigeria","Kaduna","13.3","13.1","12.9",0.3131,0.3173,0.3214,"Pessimistic"
"Africa","NGA","Nigeria","Kano","13.9","13.7","13.5",0.3229,0.3271,0.3312,"Pessimistic"
"Africa","NGA","Nigeria","Katsina","13.7","13.5","13.3",0.3221,0.3265,0.331,"Pessimistic"
"Africa","NGA","Nigeria","Kebbi","13.2","13.1","13",0.3204,0.324,0.3276,"Pessimistic"
"Africa","NGA","Nigeria","Kogi","12.1","12","11.8",0.3139,0.318,0.3221,"Pessimistic"
"Africa","NGA","Nigeria","Kwara","12.3","12.2","12",0.3125,0.316,0.3195,"Pessimistic"
"Africa","NGA","Nigeria","Lagos","13.7","13.4","13.1",0.2844,0.2906,0.2969,"Pessimistic"
"Africa","NGA","Nigeria","Nassarawa","12.3","12.2","12",0.3208,0.3254,0.33,"Pessimistic"
"Africa","NGA","Nigeria","Niger","12.5","12.3","12.2",0.3195,0.3237,0.3278,"Pessimistic"
"Africa","NGA","Nigeria","Ogun","13.7","13.6","13.4",0.2766,0.2803,0.284,"Pessimistic"
"Africa","NGA","Nigeria","Ondo","14","13.8","13.7",0.2772,0.2803,0.2833,"Pessimistic"
"Africa","NGA","Nigeria","Osun","14","13.9","13.7",0.2773,0.2804,0.2834,"Pessimistic"
"Africa","NGA","Nigeria","Oyo","13.9","13.8","13.6",0.2776,0.2812,0.2849,"Pessimistic"
"Africa","NGA","Nigeria","Plateau","12.4","12.2","12",0.3201,0.3249,0.3298,"Pessimistic"
"Africa","NGA","Nigeria","Rivers","15.9","15.7","15.4",0.2387,0.2424,0.2461,"Pessimistic"
"Africa","NGA","Nigeria","Sokoto","13.4","13.2","13",0.3239,0.3294,0.3349,"Pessimistic"
"Africa","NGA","Nigeria","Taraba","15.9","15.6","15.4",0.2585,0.2622,0.2659,"Pessimistic"
"Africa","NGA","Nigeria","Yobe","17.4","17.1","16.9",0.2687,0.2726,0.2765,"Pessimistic"
"Africa","NGA","Nigeria","Zamfara","13.1","12.9","12.7",0.322,0.3268,0.3316,"Pessimistic"
"Africa","RWA","Rwanda","Eastern Province","0","0","0",0.2645,0.2724,0.2803,"Pessimistic"
"Africa","RWA","Rwanda","Kigali City","0","0","0",0.2973,0.3061,0.3149,"Pessimistic"
"Africa","RWA","Rwanda","Northern Province","10.8","10.4","10",0.2308,0.2402,0.2495,"Pessimistic"
"Africa","RWA","Rwanda","Southern Province","3","2.9","2.8",0.2729,0.2802,0.2875,"Pessimistic"
"Africa","RWA","Rwanda","Western Province","7.1","6.8","6.6",0.2715,0.2808,0.2901,"Pessimistic"
"Africa","SDN","Sudan","Abyei PCA Area","7.6","7.4","7.1",0.3339,0.3452,0.3565,"Pessimistic"
"Africa","SDN","Sudan","Blue Nile","8.9","8.6","8.4",0.3332,0.3435,0.3539,"Pessimistic"
"Africa","SDN","Sudan","Central Darfur","9.2","8.9","8.6",0.3164,0.3266,0.3368,"Pessimistic"
"Africa","SDN","Sudan","East Darfur","6.8","6.6","6.4",0.3339,0.3444,0.3548,"Pessimistic"
"Africa","SDN","Sudan","El Gazira","11.5","11","10.6",0.3303,0.3447,0.3591,"Pessimistic"
"Africa","SDN","Sudan","Gedaref","5.9","5.7","5.6",0.3407,0.3521,0.3636,"Pessimistic"
"Africa","SDN","Sudan","Kassala","8.3","8","7.7",0.3553,0.3697,0.3841,"Pessimistic"
"Africa","SDN","Sudan","Khartoum","10.4","10","9.5",0.3747,0.3933,0.4119,"Pessimistic"
"Africa","SDN","Sudan","North Darfur","7.7","7.5","7.3",0.3326,0.3435,0.3543,"Pessimistic"
"Africa","SDN","Sudan","North Kordofan","7.6","7.3","7.1",0.3523,0.3639,0.3755,"Pessimistic"
"Africa","SDN","Sudan","Northern","5.7","5.5","5.3",0.3753,0.3912,0.4071,"Pessimistic"
"Africa","SDN","Sudan","Red Sea","6.6","6.4","6.1",0.3488,0.3632,0.3777,"Pessimistic"
"Africa","SDN","Sudan","River Nile","7.9","7.6","7.4",0.3663,0.3812,0.3961,"Pessimistic"
"Africa","SDN","Sudan","Sennar","9.3","9","8.7",0.3501,0.3616,0.3731,"Pessimistic"
"Africa","SDN","Sudan","South Darfur","8.2","7.9","7.7",0.3339,0.3452,0.3565,"Pessimistic"
"Africa","SDN","Sudan","South Kordofan","6.5","6.3","6.2",0.3509,0.3617,0.3726,"Pessimistic"
"Africa","SDN","Sudan","West Darfur","12","11.6","11.3",0.3082,0.3189,0.3296,"Pessimistic"
"Africa","SDN","Sudan","West Kordofan","7.7","7.5","7.3",0.3404,0.3502,0.36,"Pessimistic"
"Africa","SDN","Sudan","White Nile","10.2","9.8","9.4",0.3479,0.3622,0.3766,"Pessimistic"
"Africa","SEN","Senegal","Dakar","31.9","30.4","29.1",0.1678,0.1758,0.1838,"Pessimistic"
"Africa","SEN","Senegal","Diourbel","34.4","32.9","31.5",0.1526,0.1596,0.1666,"Pessimistic"
"Africa","SEN","Senegal","Fatick","33.9","32.3","30.9",0.1522,0.1595,0.1667,"Pessimistic"
"Africa","SEN","Senegal","Kaffrine","32.9","31.3","29.9",0.1509,0.1585,0.166,"Pessimistic"
"Africa","SEN","Senegal","Kaolack","33.6","32.1","30.7",0.1518,0.159,0.1663,"Pessimistic"
"Africa","SEN","Senegal","Kedougou","36.4","35","33.6",0.1343,0.14,0.1456,"Pessimistic"
"Africa","SEN","Senegal","Kolda","37.9","36.1","34.4",0.1328,0.1394,0.146,"Pessimistic"
"Africa","SEN","Senegal","Louga","40+","40+","40+",0.0989,0.105,0.1111,"Pessimistic"
"Africa","SEN","Senegal","Matam","40+","40+","40+",0.0979,0.1046,0.1112,"Pessimistic"
"Africa","SEN","Senegal","Saint-Louis","40+","40+","40+",0.0991,0.1052,0.1113,"Pessimistic"
"Africa","SEN","Senegal","Sedhiou","38.6","36.6","34.8",0.1329,0.1402,0.1475,"Pessimistic"
"Africa","SEN","Senegal","Tambacounda","36.6","34.7","33",0.1321,0.1393,0.1466,"Pessimistic"
"Africa","SEN","Senegal","Thies","31.3","30","28.7",0.1675,0.1748,0.1822,"Pessimistic"
"Africa","SEN","Senegal","Ziguinchor","39","37","35.1",0.1336,0.141,0.1484,"Pessimistic"
"Africa","SLE","Sierra Leone","Eastern","6.1","6.1","6",0.3889,0.3929,0.397,"Pessimistic"
"Africa","SLE","Sierra Leone","Northern","7.3","7.3","7.2",0.3799,0.3835,0.3871,"Pessimistic"
"Africa","SLE","Sierra Leone","Southern","6.4","6.4","6.3",0.4057,0.4095,0.4133,"Pessimistic"
"Africa","SLE","Sierra Leone","Western Area","7","6.9","6.7",0.3678,0.3761,0.3843,"Pessimistic"
"Africa","SOM","Somalia","Awdal",NA,"39.1","35.7",0.0661,0.0731,0.08,"Pessimistic"
"Africa","SOM","Somalia","Bakool","40+","40+","40+",0.0706,0.0749,0.0792,"Pessimistic"
"Africa","SOM","Somalia","Banadir","40+","40+","40+",0.0686,0.0735,0.0785,"Pessimistic"
"Africa","SOM","Somalia","Bari",NA,"39.6","37.4",0.0707,0.075,0.0794,"Pessimistic"
"Africa","SOM","Somalia","Bay","40+","40+","40+",0.0684,0.0719,0.0754,"Pessimistic"
"Africa","SOM","Somalia","Galgaduud",NA,"37.5","34.6",0.0658,0.0718,0.0778,"Pessimistic"
"Africa","SOM","Somalia","Gedo","40+","40+","40+",0.0703,0.0745,0.0788,"Pessimistic"
"Africa","SOM","Somalia","Hiraan","40+","40+","40+",0.0706,0.0751,0.0796,"Pessimistic"
"Africa","SOM","Somalia","Juba Dhexe",NA,"37.4","35",0.0764,0.082,0.0876,"Pessimistic"
"Africa","SOM","Somalia","Juba Hoose","40+","40+","40+",0.0674,0.0716,0.0758,"Pessimistic"
"Africa","SOM","Somalia","Mudug","40+","40+","40+",0.0701,0.0757,0.0813,"Pessimistic"
"Africa","SOM","Somalia","Nugaal","40+","40+","40+",0.0694,0.0752,0.0811,"Pessimistic"
"Africa","SOM","Somalia","Sanaag",NA,"39.4","36.5",0.065,0.0707,0.0764,"Pessimistic"
"Africa","SOM","Somalia","Shabelle Dhexe","40+","40+","40+",0.0694,0.0737,0.0779,"Pessimistic"
"Africa","SOM","Somalia","Shabelle Hoose","40+","40+","40+",0.0697,0.0738,0.0779,"Pessimistic"
"Africa","SOM","Somalia","Sool","40+","40+","40+",0.0693,0.075,0.0806,"Pessimistic"
"Africa","SOM","Somalia","Togdheer","40+","40+","40+",0.0681,0.0738,0.0795,"Pessimistic"
"Africa","SOM","Somalia","Woqooyi Galbeed","40+","40+","40+",0.0649,0.0709,0.0768,"Pessimistic"
"Africa","SSD","South Sudan","Central Equatoria","20.7","20.4","20.2",0.1806,0.1832,0.1858,"Pessimistic"
"Africa","SSD","South Sudan","Eastern Equatoria","16.3","15.9","15.6",0.1737,0.1771,0.1805,"Pessimistic"
"Africa","SSD","South Sudan","El Buheyrat","22.9","22.2","21.5",0.1875,0.1935,0.1995,"Pessimistic"
"Africa","SSD","South Sudan","Jonglei","24.3","23.5","22.9",0.1623,0.1673,0.1723,"Pessimistic"
"Africa","SSD","South Sudan","Northern Bahr El Ghazal","23.9","23.2","22.5",0.1874,0.1938,0.2003,"Pessimistic"
"Africa","SSD","South Sudan","Unity","23.9","23.1","22.4",0.1828,0.1893,0.1957,"Pessimistic"
"Africa","SSD","South Sudan","Upper Nile","24.2","23.5","22.8",0.1778,0.1839,0.19,"Pessimistic"
"Africa","SSD","South Sudan","Warab","25.2","24.3","23.5",0.1787,0.185,0.1913,"Pessimistic"
"Africa","SSD","South Sudan","Western Bahr El Ghazal","23.6","22.9","22.2",0.1786,0.1842,0.1897,"Pessimistic"
"Africa","SSD","South Sudan","Western Equatoria","22.9","22.6","22.3",0.1943,0.1971,0.1998,"Pessimistic"
"Africa","SWZ","Swaziland","Hhohho","34.2","31.6","29.3",0.1552,0.1681,0.181,"Pessimistic"
"Africa","SWZ","Swaziland","Lubombo","25.3","24.2","23.1",0.177,0.1893,0.2015,"Pessimistic"
"Africa","SWZ","Swaziland","Shiselweni","38.3","35.1","32.4",0.1388,0.1515,0.1643,"Pessimistic"
"Africa","TCD","Chad","Barh el Ghazel","34.9","33.2","31.7",0.1356,0.1424,0.1492,"Pessimistic"
"Africa","TCD","Chad","Batha","40+","40+","40+",0.0912,0.0959,0.1006,"Pessimistic"
"Africa","TCD","Chad","Borkou","11.3","10.5","9.7",0.1717,0.1857,0.1998,"Pessimistic"
"Africa","TCD","Chad","Chari-Baguirmi","31.4","30.3","29.3",0.1388,0.1437,0.1486,"Pessimistic"
"Africa","TCD","Chad","Ennedi Est","13.4","12.7","12",0.215,0.2276,0.2402,"Pessimistic"
"Africa","TCD","Chad","Ennedi Ouest","12.7","12.1","11.5",0.2164,0.2271,0.2377,"Pessimistic"
"Africa","TCD","Chad","Guera","19.1","18.5","18",0.2115,0.2178,0.224,"Pessimistic"
"Africa","TCD","Chad","Hadjer-Lamis","33.3","32.2","31.2",0.1444,0.1494,0.1543,"Pessimistic"
"Africa","TCD","Chad","Kanem","36.1","33.9","32",0.1385,0.1456,0.1527,"Pessimistic"
"Africa","TCD","Chad","Lac","40+","40+","40+",0.1073,0.1128,0.1183,"Pessimistic"
"Africa","TCD","Chad","Logone Occidental","23","22.2","21.5",0.1862,0.1923,0.1985,"Pessimistic"
"Africa","TCD","Chad","Logone Oriental","34.2","33","31.9",0.1367,0.1417,0.1467,"Pessimistic"
"Africa","TCD","Chad","Mandoul","23.1","22.4","21.7",0.1826,0.1886,0.1947,"Pessimistic"
"Africa","TCD","Chad","Mayo-Kebbi Est","25.6","24.8","23.9",0.171,0.177,0.183,"Pessimistic"
"Africa","TCD","Chad","Mayo-Kebbi Ouest","28","27.1","26.2",0.1587,0.164,0.1694,"Pessimistic"
"Africa","TCD","Chad","Moyen-Chari","26.3","25.4","24.6",0.1602,0.1659,0.1717,"Pessimistic"
"Africa","TCD","Chad","Ouaddai","34.3","33","31.9",0.1361,0.142,0.1478,"Pessimistic"
"Africa","TCD","Chad","Salamat","22.3","21.7","21.1",0.1767,0.1819,0.1871,"Pessimistic"
"Africa","TCD","Chad","Sila","32.5","31.4","30.3",0.1277,0.1328,0.1379,"Pessimistic"
"Africa","TCD","Chad","Tandjile","24.2","23.3","22.4",0.1765,0.184,0.1914,"Pessimistic"
"Africa","TCD","Chad","Tibesti","11.3","10.5","9.8",0.1768,0.1904,0.204,"Pessimistic"
"Africa","TCD","Chad","Ville de N'Djamena","34.4","33.1","31.8",0.1425,0.1483,0.1541,"Pessimistic"
"Africa","TCD","Chad","Wadi Fira","21.2","20.4","19.7",0.2117,0.2199,0.2282,"Pessimistic"
"Africa","TGO","Togo","Centrale","8.7","8.6","8.5",0.3036,0.3084,0.3133,"Pessimistic"
"Africa","TGO","Togo","Kara","9.4","9.2","9.1",0.2951,0.2999,0.3046,"Pessimistic"
"Africa","TGO","Togo","Maritime","15.1","14.8","14.5",0.1965,0.201,0.2055,"Pessimistic"
"Africa","TGO","Togo","Plateaux","10.3","10.2","10.1",0.26,0.2635,0.267,"Pessimistic"
"Africa","TGO","Togo","Savanes","10","9.8","9.7",0.2937,0.2985,0.3032,"Pessimistic"
"Africa","TZA","Tanzania","Arusha","4.6","4.5","4.4",0.443,0.4544,0.4657,"Pessimistic"
"Africa","TZA","Tanzania","Dar-es-salaam","4.2","4.1","4",0.4592,0.4712,0.4831,"Pessimistic"
"Africa","TZA","Tanzania","Dodoma","5.8","5.6","5.5",0.4145,0.4237,0.4329,"Pessimistic"
"Africa","TZA","Tanzania","Geita","4.7","4.6","4.5",0.438,0.4494,0.4608,"Pessimistic"
"Africa","TZA","Tanzania","Iringa","4.3","4.2","4.1",0.476,0.4875,0.499,"Pessimistic"
"Africa","TZA","Tanzania","Kagera","4.9","4.8","4.7",0.4389,0.4484,0.4579,"Pessimistic"
